Bus_name,Bus Type,Departure Time,Arrival Time,Duration,Fare,Rating,Seat_Availability,Bus Link,Bus Route
Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,06:40,12h 10m,1199,4.0,28,https://www.redbus.in/bus-tickets/kolkata-to-islampur-west-bengal,Kolkata to Islampur (West Bengal)
Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:45,06:45,12h 00m,1500,4.7,23,https://www.redbus.in/bus-tickets/kolkata-to-islampur-west-bengal,Kolkata to Islampur (West Bengal)
Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:00,06:10,12h 10m,1500,3.9,32,https://www.redbus.in/bus-tickets/kolkata-to-islampur-west-bengal,Kolkata to Islampur (West Bengal)
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-islampur-west-bengal,Kolkata to Islampur (West Bengal)
NBSTC-COB-KOL-R1-13:30,Non AC Seater 2+2,14:10,01:15,11h 05m,411,4.4,22,https://www.redbus.in/bus-tickets/falakata-to-berhampore,Falakata (west bengal) to Berhampore (West Bengal)
NBSTC-COB-BHP-R1-19:00,Non AC Seater 2+2,19:50,07:30,11h 40m,411,4.4,28,https://www.redbus.in/bus-tickets/falakata-to-berhampore,Falakata (west bengal) to Berhampore (West Bengal)
NORTH BENGAL STATE TRANSPORT CORPORATION,Non AC Seater (2+3),15:00,05:30,14h 30m,530,4.6,48,https://www.redbus.in/bus-tickets/kolkata-to-falakata,Kolkata to Falakata (west bengal)
NBSTC-KOL-COB-R1-17:00,Non AC Seater 2+2,17:00,07:00,14h 00m,571,3.4,26,https://www.redbus.in/bus-tickets/kolkata-to-falakata,Kolkata to Falakata (west bengal)
NBSTC-COB-BHP-R1-19:00,Non AC Seater 2+2,19:00,01:45,06h 45m,277,4.0,28,https://www.redbus.in/bus-tickets/cooch-behar-west-bengal-to-raiganj,Cooch Behar (West Bengal) to Raiganj
Mahaprabhu Travels,A/C Seater (2+3),13:58,17:00,03h 02m,250,2.5,,https://www.redbus.in/bus-tickets/siliguri-to-cooch-behar-west-bengal,Siliguri to Cooch Behar (West Bengal)
NBSTC-RAI-KOL-R1-19:30,NON A/C Seater Push Back (2+2),20:30,04:00,07h 30m,250,4.1,35,https://www.redbus.in/bus-tickets/raiganj-to-krishnanagar,Raiganj to Krishnanagar (West Bengal)
Lokenath Bus Service,NON A/C Seater / Sleeper (2+2),19:45,03:20,07h 35m,500,2.5,12,https://www.redbus.in/bus-tickets/raiganj-to-krishnanagar,Raiganj to Krishnanagar (West Bengal)
Aradhana Bus Service,NON A/C Seater / Sleeper (2+2),19:15,03:00,07h 45m,665,2.4,33,https://www.redbus.in/bus-tickets/raiganj-to-krishnanagar,Raiganj to Krishnanagar (West Bengal)
RAYAN,NON A/C Seater / Sleeper (2+2),22:00,09:00,11h 00m,500,1.1,59,https://www.redbus.in/bus-tickets/raiganj-to-krishnanagar,Raiganj to Krishnanagar (West Bengal)
RAYAN,A/C Seater / Sleeper (2+1),21:15,04:30,07h 15m,650,1.1,55,https://www.redbus.in/bus-tickets/raiganj-to-krishnanagar,Raiganj to Krishnanagar (West Bengal)
Mohanta Travels,A/C Seater / Sleeper (2+2),23:30,05:00,05h 30m,361,4.2,20,https://www.redbus.in/bus-tickets/raiganj-to-siliguri,Raiganj to Siliguri
Shree Krishna Travels,NON A/C Seater / Sleeper (2+2),23:40,05:00,05h 20m,250,3.0,41,https://www.redbus.in/bus-tickets/raiganj-to-siliguri,Raiganj to Siliguri
New Dolphin Travels,A/C Seater / Sleeper (2+2),23:55,05:00,05h 05m,361,3.9,52,https://www.redbus.in/bus-tickets/raiganj-to-siliguri,Raiganj to Siliguri
New Dolphin Travels,NON A/C Seater / Sleeper (2+2),23:55,05:00,05h 05m,247,3.5,60,https://www.redbus.in/bus-tickets/raiganj-to-siliguri,Raiganj to Siliguri
Gopal Travels,A/C Seater / Sleeper (2+2),23:30,04:00,04h 30m,300,2.7,65,https://www.redbus.in/bus-tickets/raiganj-to-siliguri,Raiganj to Siliguri
NBSTC-KOL-BLG-R1-19:30,NON A/C Seater Push Back (2+2),19:45,05:45,10h 00m,323,4.3,35,https://www.redbus.in/bus-tickets/kolkata-to-buniadpur,Kolkata to Buniadpur
Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),19:45,05:15,09h 30m,699,4.8,45,https://www.redbus.in/bus-tickets/kolkata-to-buniadpur,Kolkata to Buniadpur
Rubi Paribahan,Volvo 9600 A/C Seater/Sleeper (2+1),20:30,03:50,07h 20m,699,4.6,45,https://www.redbus.in/bus-tickets/kolkata-to-buniadpur,Kolkata to Buniadpur
Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),20:00,05:15,09h 15m,700,3.9,51,https://www.redbus.in/bus-tickets/kolkata-to-buniadpur,Kolkata to Buniadpur
New Dolphin Travels,A/C Seater / Sleeper (2+2),19:00,05:00,10h 00m,551,3.9,61,https://www.redbus.in/bus-tickets/kolkata-to-buniadpur,Kolkata to Buniadpur
NBSTC-BLG-KOL-R1-18:30,NON A/C Seater Push Back (2+2),19:20,06:00,10h 40m,334,4.1,19,https://www.redbus.in/bus-tickets/gangarampur-to-kolkata,Gangarampur to Kolkata
Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),19:45,05:00,09h 15m,699,4.3,24,https://www.redbus.in/bus-tickets/gangarampur-to-kolkata,Gangarampur to Kolkata
Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),20:00,05:00,09h 00m,700,4.0,38,https://www.redbus.in/bus-tickets/gangarampur-to-kolkata,Gangarampur to Kolkata
Jio Dolphin Travels,NON A/C Seater / Sleeper (2+2),19:40,06:00,10h 20m,315,3.9,24,https://www.redbus.in/bus-tickets/gangarampur-to-kolkata,Gangarampur to Kolkata
Padmanabha Paribahan,A/C Seater / Sleeper (2+2),20:15,07:00,10h 45m,490,4.5,48,https://www.redbus.in/bus-tickets/gangarampur-to-kolkata,Gangarampur to Kolkata
NBSTC-SLG-KOL-R1-18:30,NON A/C Seater Push Back (2+2),18:30,04:50,10h 20m,423,4.3,31,https://www.redbus.in/bus-tickets/siliguri-to-ranaghat,Siliguri to Ranaghat
Lokenath Bus Service,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),20:30,05:35,09h 05m,1100,4.8,43,https://www.redbus.in/bus-tickets/siliguri-to-ranaghat,Siliguri to Ranaghat
Lokenath Bus Service,Volvo Multi-Axle A/C Seater/Sleeper (2+1),18:45,04:30,09h 45m,1150,4.8,52,https://www.redbus.in/bus-tickets/siliguri-to-ranaghat,Siliguri to Ranaghat
Aradhana Bus Service,NON A/C Seater / Sleeper (2+2),14:30,03:10,12h 40m,665,2.4,33,https://www.redbus.in/bus-tickets/siliguri-to-ranaghat,Siliguri to Ranaghat
RAYAN,,16:50,05:00,12h 10m,,1.1,,https://www.redbus.in/bus-tickets/siliguri-to-ranaghat,Siliguri to Ranaghat
NBSTC-SLG-KOL-R1-18:30,NON A/C Seater Push Back (2+2),18:30,04:30,10h 00m,395,3.8,25,https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar,Siliguri to Krishnanagar (West Bengal)
Aradhana Travels,A/C Seater / Sleeper (2+1),19:05,05:30,10h 25m,713,3.6,24,https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar,Siliguri to Krishnanagar (West Bengal)
Rubi Paribahan,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:00,04:00,09h 00m,1499,4.7,20,https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar,Siliguri to Krishnanagar (West Bengal)
Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:45,04:15,09h 30m,1500,4.5,26,https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar,Siliguri to Krishnanagar (West Bengal)
Lokenath Bus Service,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),20:30,05:00,08h 30m,1100,3.9,47,https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar,Siliguri to Krishnanagar (West Bengal)
NBSTC-COB-KOL-R1-13:30,Non AC Seater 2+2,14:10,06:30,16h 20m,571,2.8,22,https://www.redbus.in/bus-tickets/falakata-to-kolkata,Falakata (west bengal) to Kolkata
NBSTC-KOL-RAI-R1-20:30,NON A/C Seater Push Back (2+2),20:45,01:30,04h 45m,251,3.8,31,https://www.redbus.in/bus-tickets/kolkata-to-farakka,Kolkata to Farakka
Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),19:45,04:00,08h 15m,649,4.5,45,https://www.redbus.in/bus-tickets/kolkata-to-farakka,Kolkata to Farakka
Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),20:00,04:00,08h 00m,650,4.3,49,https://www.redbus.in/bus-tickets/kolkata-to-farakka,Kolkata to Farakka
Rubi Paribahan,Volvo 9600 A/C Seater/Sleeper (2+1),20:30,02:30,06h 00m,649,3.9,45,https://www.redbus.in/bus-tickets/kolkata-to-farakka,Kolkata to Farakka
Poulami Paribahan,,17:30,00:45,07h 15m,900,4.1,,https://www.redbus.in/bus-tickets/kolkata-to-farakka,Kolkata to Farakka
Royal Cruiser,Scania Multi-Axle AC Semi Sleeper (2+2),17:35,21:20,03h 45m,475,3.7,,https://www.redbus.in/bus-tickets/siliguri-to-raiganj,Siliguri to Raiganj
Aradhana Bus Service,NON A/C Seater / Sleeper (2+2),20:20,00:30,04h 10m,214,,72,https://www.redbus.in/bus-tickets/siliguri-to-raiganj,Siliguri to Raiganj
Aradhana Bus Service,A/C Seater / Sleeper (2+2),21:00,01:30,04h 30m,318,,31,https://www.redbus.in/bus-tickets/siliguri-to-raiganj,Siliguri to Raiganj
Aradhana Bus Service,NON A/C Seater / Sleeper (2+2),14:30,19:15,04h 45m,665,2.4,,https://www.redbus.in/bus-tickets/siliguri-to-raiganj,Siliguri to Raiganj
Lokenath Bus Service,,15:15,20:15,05h 00m,280,2.5,,https://www.redbus.in/bus-tickets/siliguri-to-raiganj,Siliguri to Raiganj
NORTH BENGAL STATE TRANSPORT CORPORATION,Non AC Seater (2+3),15:00,05:15,14h 15m,515,1.8,48,https://www.redbus.in/bus-tickets/kolkata-to-dhupguri-west-bengal,Kolkata to Dhupguri (West Bengal)
NBSTC-KOL-COB-R1-17:00,Non AC Seater 2+2,17:00,06:30,13h 30m,555,3.7,26,https://www.redbus.in/bus-tickets/kolkata-to-dhupguri-west-bengal,Kolkata to Dhupguri (West Bengal)
NBSTC-COB-KOL-R1-13:30,Non AC Seater 2+2,14:10,21:00,06h 50m,302,2.4,,https://www.redbus.in/bus-tickets/falakata-to-malda,Falakata (west bengal) to Malda
NBSTC-COB-BHP-R1-19:00,Non AC Seater 2+2,19:50,03:19,07h 29m,302,2.4,28,https://www.redbus.in/bus-tickets/falakata-to-malda,Falakata (west bengal) to Malda
NBSTC-KOL-RAI-R1-20:30,NON A/C Seater Push Back (2+2),20:45,04:15,07h 30m,301,3.5,31,https://www.redbus.in/bus-tickets/kolkata-to-gazole,Kolkata to Gazole
Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),19:45,04:45,09h 00m,649,4.9,57,https://www.redbus.in/bus-tickets/kolkata-to-gazole,Kolkata to Gazole
Rubi Paribahan,Volvo 9600 A/C Seater/Sleeper (2+1),20:30,03:30,07h 00m,649,5.0,45,https://www.redbus.in/bus-tickets/kolkata-to-gazole,Kolkata to Gazole
Poulami Paribahan,Volvo Multi-Axle A/C (2+2),17:30,02:20,08h 50m,1000,4.1,48,https://www.redbus.in/bus-tickets/kolkata-to-gazole,Kolkata to Gazole
New Dolphin Travels,A/C Seater / Sleeper (2+2),19:00,04:15,09h 15m,551,3.7,61,https://www.redbus.in/bus-tickets/kolkata-to-gazole,Kolkata to Gazole
NBSTC-BHP-COB-R1-18:30,Non AC Seater 2+2,18:30,05:30,11h 00m,412,4.2,29,https://www.redbus.in/bus-tickets/berhampore-to-falakata,Berhampore (West Bengal) to Falakata (west bengal)
Mohanta Travels,A/C Seater / Sleeper (2+2),21:00,05:00,08h 00m,361,3.5,20,https://www.redbus.in/bus-tickets/balurghat-to-siliguri,Balurghat to Siliguri
Shree Krishna Travels,A/C Seater / Sleeper (2+2),21:10,04:30,07h 20m,299,2.7,46,https://www.redbus.in/bus-tickets/balurghat-to-siliguri,Balurghat to Siliguri
Sankar Travels,A/C Seater / Sleeper (2+1),20:10,04:30,08h 20m,450,2.8,14,https://www.redbus.in/bus-tickets/balurghat-to-siliguri,Balurghat to Siliguri
Gopal Travels,A/C Seater / Sleeper (2+2),20:30,04:00,07h 30m,250,1.1,65,https://www.redbus.in/bus-tickets/balurghat-to-siliguri,Balurghat to Siliguri
NBSTC-SLG-KOL-R1-18:30,NON A/C Seater Push Back (2+2),18:30,05:30,11h 00m,466,4.2,31,https://www.redbus.in/bus-tickets/siliguri-to-barasat-west-bengal,Siliguri to Barasat (West Bengal)
Aradhana Bus Service,NON A/C Seater / Sleeper (2+2),14:30,05:55,15h 25m,665,2.4,33,https://www.redbus.in/bus-tickets/siliguri-to-barasat-west-bengal,Siliguri to Barasat (West Bengal)
NORTH BENGAL STATE TRANSPORT CORPORATION,Non AC Seater (2+3),15:00,05:00,14h 00m,500,4.4,48,https://www.redbus.in/bus-tickets/kolkata-to-maynaguri-west-bengal,Kolkata to Maynaguri (West Bengal)
NBSTC-KOL-COB-R1-17:00,Non AC Seater 2+2,17:00,06:00,13h 00m,538,4.4,26,https://www.redbus.in/bus-tickets/kolkata-to-maynaguri-west-bengal,Kolkata to Maynaguri (West Bengal)
NBSTC-KOL-RAI-R1-20:30,NON A/C Seater Push Back (2+2),20:45,05:15,08h 30m,323,3.4,31,https://www.redbus.in/bus-tickets/kolkata-to-itahar-west-bengal,Kolkata to Itahar (West Bengal)
Poulami Paribahan,Volvo Multi-Axle A/C (2+2),17:30,02:50,09h 20m,1000,4.1,48,https://www.redbus.in/bus-tickets/kolkata-to-itahar-west-bengal,Kolkata to Itahar (West Bengal)
Aradhana Bus Service,NON A/C Seater / Sleeper (2+2),16:45,03:15,10h 30m,713,2.4,39,https://www.redbus.in/bus-tickets/kolkata-to-itahar-west-bengal,Kolkata to Itahar (West Bengal)
Lokenath Bus Service,NON A/C Seater / Sleeper (2+2),21:30,07:10,09h 40m,500,2.5,12,https://www.redbus.in/bus-tickets/kolkata-to-itahar-west-bengal,Kolkata to Itahar (West Bengal)
NBSTC-COB-KOL-R1-13:30,Non AC Seater 2+2,13:30,03:30,14h 00m,516,3.7,22,https://www.redbus.in/bus-tickets/cooch-behar-west-bengal-to-krishnanagar,Cooch Behar (West Bengal) to Krishnanagar (West Bengal)
Mahaprabhu Travels,NON A/C Seater / Sleeper (2+2),15:30,07:00,15h 30m,635,2.1,44,https://www.redbus.in/bus-tickets/cooch-behar-west-bengal-to-krishnanagar,Cooch Behar (West Bengal) to Krishnanagar (West Bengal)
NBSTC-COB-BHP-R1-19:00,Non AC Seater 2+2,19:00,06:00,11h 00m,405,3.7,28,https://www.redbus.in/bus-tickets/cooch-behar-west-bengal-to-omarpur-west-bengal,Cooch Behar (West Bengal) to Omarpur (West Bengal)
NBSTC-BHP-COB-R1-18:30,Non AC Seater 2+2,18:30,03:30,09h 00m,361,4.7,29,https://www.redbus.in/bus-tickets/berhampore-to-jalpaiguri,Berhampore (West Bengal) to Jalpaiguri
NORTH BENGAL STATE TRANSPORT CORPORATION,Non AC Seater (2+3),10:30,16:30,06h 00m,197,2.2,,https://www.redbus.in/bus-tickets/malda-to-siliguri,Malda to Siliguri
Aradhana Travels,A/C Seater / Sleeper (2+1),23:30,06:00,06h 30m,618,3.7,29,https://www.redbus.in/bus-tickets/malda-to-siliguri,Malda to Siliguri
Aradhana Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),23:59,06:00,06h 01m,665,3.3,47,https://www.redbus.in/bus-tickets/malda-to-siliguri,Malda to Siliguri
Aradhana Travels,NON A/C Seater / Sleeper (2+2),23:59,07:30,07h 31m,380,2.0,33,https://www.redbus.in/bus-tickets/malda-to-siliguri,Malda to Siliguri
New Das Paribahan,NON A/C Seater / Sleeper (2+2),23:25,05:35,06h 10m,635,3.2,12,https://www.redbus.in/bus-tickets/malda-to-siliguri,Malda to Siliguri
NBSTC-RAI-KOL-R1-19:30,NON A/C Seater Push Back (2+2),20:30,05:15,08h 45m,278,3.3,35,https://www.redbus.in/bus-tickets/raiganj-to-ranaghat,Raiganj to Ranaghat
Lokenath Bus Service,NON A/C Seater / Sleeper (2+2),19:45,04:10,08h 25m,500,2.5,12,https://www.redbus.in/bus-tickets/raiganj-to-ranaghat,Raiganj to Ranaghat
Aradhana Bus Service,NON A/C Seater / Sleeper (2+2),19:15,03:10,07h 55m,665,2.4,33,https://www.redbus.in/bus-tickets/raiganj-to-ranaghat,Raiganj to Ranaghat
RAYAN,A/C Seater / Sleeper (2+1),21:15,05:30,08h 15m,650,1.1,55,https://www.redbus.in/bus-tickets/raiganj-to-ranaghat,Raiganj to Ranaghat
NBSTC-COB-BHP-R1-19:00,Non AC Seater 2+2,19:00,04:30,09h 30m,367,4.7,28,https://www.redbus.in/bus-tickets/cooch-behar-west-bengal-to-farakka,Cooch Behar (West Bengal) to Farakka
NBSTC-COB-FKT-SLG-06-15:30,Non AC Seater 2+2,15:30,19:00,03h 30m,119,1.9,,https://www.redbus.in/bus-tickets/cooch-behar-west-bengal-to-siliguri,Cooch Behar (West Bengal) to Siliguri
Kareng Travels,Non AC Seater (2+1),11:30,16:45,05h 15m,380,4.1,,https://www.redbus.in/bus-tickets/diphu-to-guwahati,Diphu to Guwahati
KAAC TRANSPORT - 157250,Non AC Seater 2+2,11:30,17:45,06h 15m,361,4.4,,https://www.redbus.in/bus-tickets/guwahati-to-diphu,Guwahati to Diphu
Kareng Travels,A/C Seater (2+1),10:15,16:15,06h 00m,400,4.2,,https://www.redbus.in/bus-tickets/guwahati-to-diphu,Guwahati to Diphu
Kareng Travels,Non AC Seater (2+2),11:45,18:30,06h 45m,361,4.4,,https://www.redbus.in/bus-tickets/guwahati-to-diphu,Guwahati to Diphu
Kareng Travels,Bharat Benz A/C Seater (2+1),11:15,16:00,04h 45m,300,4.4,,https://www.redbus.in/bus-tickets/bokolia-assam-to-guwahati,Bokolia (assam) to Guwahati
Kareng Travels,Non AC Seater (2+1),12:30,16:45,04h 15m,300,3.7,,https://www.redbus.in/bus-tickets/bokolia-assam-to-guwahati,Bokolia (assam) to Guwahati
Kareng Travels,Bharat Benz A/C Seater (2+1),11:45,16:00,04h 15m,300,4.4,,https://www.redbus.in/bus-tickets/dokmoka-to-guwahati,Dokmoka to Guwahati
Kareng Travels,Non AC Seater (2+1),13:00,16:45,03h 45m,280,4.2,,https://www.redbus.in/bus-tickets/dokmoka-to-guwahati,Dokmoka to Guwahati
KAAC TRANSPORT - 157250,Non AC Seater 2+2,11:30,14:45,03h 15m,250,3.9,,https://www.redbus.in/bus-tickets/guwahati-to-dokmoka,Guwahati to Dokmoka
Kareng Travels,A/C Seater (2+1),10:15,14:00,03h 45m,300,4.5,,https://www.redbus.in/bus-tickets/guwahati-to-dokmoka,Guwahati to Dokmoka
Kareng Travels,Non AC Seater (2+2),11:45,16:00,04h 15m,266,4.4,,https://www.redbus.in/bus-tickets/guwahati-to-dokmoka,Guwahati to Dokmoka
KAAC TRANSPORT - 157250,Non AC Seater 2+2,11:30,15:45,04h 15m,299,3.9,,https://www.redbus.in/bus-tickets/guwahati-to-bokolia-assam,Guwahati to Bokolia (assam)
Kareng Travels,Non AC Seater (2+2),11:45,16:30,04h 45m,285,3.9,,https://www.redbus.in/bus-tickets/guwahati-to-bokolia-assam,Guwahati to Bokolia (assam)
Kareng Travels,Non AC Seater (2+1),12:45,16:45,04h 00m,300,4.0,,https://www.redbus.in/bus-tickets/langhin-assam-to-guwahati,Langhin (assam) to Guwahati
Kareng Travels,Bharat Benz A/C Seater (2+1),11:30,16:00,04h 30m,300,4.1,,https://www.redbus.in/bus-tickets/langhin-assam-to-guwahati,Langhin (assam) to Guwahati
KAAC TRANSPORT - 175492,Non AC Seater (2+2),13:00,17:30,04h 30m,246,3.2,,https://www.redbus.in/bus-tickets/diphu-to-hamren,Diphu to Hamren
KAAC TRANSPORT - 157250,Non AC Seater 2+2,11:30,15:00,03h 30m,266,3.3,,https://www.redbus.in/bus-tickets/guwahati-to-langhin-assam,Guwahati to Langhin (assam)
Kareng Travels,Non AC Seater (2+2),11:45,16:15,04h 30m,285,4.3,,https://www.redbus.in/bus-tickets/guwahati-to-langhin-assam,Guwahati to Langhin (assam)
Kareng Travels,A/C Seater (2+1),10:15,14:15,04h 00m,300,4.2,,https://www.redbus.in/bus-tickets/guwahati-to-langhin-assam,Guwahati to Langhin (assam)
KAAC TRANSPORT - 157250,Non AC Seater 2+2,11:30,17:00,05h 30m,350,4.3,,https://www.redbus.in/bus-tickets/guwahati-to-manja-assam,Guwahati to Manja (assam)
Kareng Travels,A/C Seater (2+1),10:15,15:45,05h 30m,400,4.9,,https://www.redbus.in/bus-tickets/guwahati-to-manja-assam,Guwahati to Manja (assam)
Kareng Travels,Non AC Seater (2+2),11:45,18:00,06h 15m,342,3.1,,https://www.redbus.in/bus-tickets/guwahati-to-manja-assam,Guwahati to Manja (assam)
Kareng Travels,Bharat Benz A/C Seater (2+1),10:15,16:00,05h 45m,400,4.8,,https://www.redbus.in/bus-tickets/manja-assam-to-guwahati,Manja (assam) to Guwahati
Kareng Travels,Non AC Seater (2+1),11:45,16:45,05h 00m,360,3.9,,https://www.redbus.in/bus-tickets/manja-assam-to-guwahati,Manja (assam) to Guwahati
KAAC TRANSPORT - 157443,Non AC Seater 2+2,11:45,18:00,06h 15m,300,2.6,,https://www.redbus.in/bus-tickets/hamren-to-diphu,Hamren to Diphu
New Pal Travels,NON A/C Seater / Sleeper (2+2),21:15,07:15,10h 00m,799,1.7,36,https://www.redbus.in/bus-tickets/jammu-to-srinagar,Jammu (j and k) to Srinagar
North Kashmir Tour and Travels,NON A/C Sleeper (2+2),16:30,02:30,10h 00m,699,1.0,39,https://www.redbus.in/bus-tickets/jammu-to-srinagar,Jammu (j and k) to Srinagar
Jamna Travels-Jammu,Non AC Seater (2+2),21:30,08:00,10h 30m,549,2.4,28,https://www.redbus.in/bus-tickets/jammu-to-srinagar,Jammu (j and k) to Srinagar
North Kashmir Tour and Travels,NON A/C Sleeper (2+2),17:15,03:15,10h 00m,699,1.0,40,https://www.redbus.in/bus-tickets/jammu-to-srinagar,Jammu (j and k) to Srinagar
JKRTC - 172597,Volvo AC Seater (2+2),13:00,13:00,24h 00m,2568.58,4.8,28,https://www.redbus.in/bus-tickets/delhi-to-srinagar,Delhi to Srinagar
Northern Travels,Bharat Benz A/C Sleeper (2+1),16:30,13:00,20h 30m,1900,1.5,20,https://www.redbus.in/bus-tickets/delhi-to-srinagar,Delhi to Srinagar
RAO TRAVELS INDIA PVT LTD.,Mercedes Benz A/C (2+2),16:00,11:30,19h 30m,3000,2.3,48,https://www.redbus.in/bus-tickets/delhi-to-srinagar,Delhi to Srinagar
Jamna Travels-Jammu,Non AC Seater (2+2),19:00,06:45,11h 45m,649,2.3,30,https://www.redbus.in/bus-tickets/srinagar-to-jammu,Srinagar to Jammu (j and k)
JKRTC - 169767,NON A/C Seater (2+3),17:30,05:30,12h 00m,763,2.5,42,https://www.redbus.in/bus-tickets/jammu-to-haridwar,Jammu (j and k) to Haridwar
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),20:50,09:30,12h 40m,665,4.6,31,https://www.redbus.in/bus-tickets/jammu-to-haridwar,Jammu (j and k) to Haridwar
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),20:00,08:55,12h 55m,1200,3.8,4,https://www.redbus.in/bus-tickets/jammu-to-haridwar,Jammu (j and k) to Haridwar
City Land Travels,A/C Seater/Sleeper (2+1),20:30,09:00,12h 30m,583,3.6,23,https://www.redbus.in/bus-tickets/jammu-to-haridwar,Jammu (j and k) to Haridwar
City Land Travels,A/C Seater/Sleeper (2+1),18:00,06:20,12h 20m,628,3.1,22,https://www.redbus.in/bus-tickets/jammu-to-haridwar,Jammu (j and k) to Haridwar
Gola Bus Service,A/C Seater/Sleeper (2+1),20:20,07:50,11h 30m,2000,4.9,36,https://www.redbus.in/bus-tickets/jammu-to-delhi,Jammu (j and k) to Delhi
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),20:10,09:20,13h 10m,472,4.5,29,https://www.redbus.in/bus-tickets/jammu-to-delhi,Jammu (j and k) to Delhi
Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:15,08:00,11h 45m,950,4.5,38,https://www.redbus.in/bus-tickets/jammu-to-delhi,Jammu (j and k) to Delhi
AdLavish Travels,A/C Seater / Sleeper (2+2),16:35,05:30,12h 55m,455,3.4,50,https://www.redbus.in/bus-tickets/jammu-to-delhi,Jammu (j and k) to Delhi
,,,,,,,,https://www.redbus.in/bus-tickets/jammu-to-delhi,Jammu (j and k) to Delhi
Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),18:30,06:25,11h 55m,550,4.7,14,https://www.redbus.in/bus-tickets/delhi-to-jammu,Delhi to Jammu (j and k)
Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),21:30,10:15,12h 45m,950,4.5,36,https://www.redbus.in/bus-tickets/delhi-to-jammu,Delhi to Jammu (j and k)
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),18:30,08:20,13h 50m,498,4.5,30,https://www.redbus.in/bus-tickets/delhi-to-jammu,Delhi to Jammu (j and k)
AdLavish Travels,A/C Seater / Sleeper (2+2),18:15,08:15,14h 00m,473,2.9,44,https://www.redbus.in/bus-tickets/delhi-to-jammu,Delhi to Jammu (j and k)
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-jammu,Delhi to Jammu (j and k)
JKRTC - 169884,A/C Seater Executive (2+1),12:00,13:00,01h 00m,166,1.8,,https://www.redbus.in/bus-tickets/katra-to-jammu,Katra (jammu and kashmir) to Jammu (j and k)
Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),13:00,14:30,01h 30m,549,3.7,,https://www.redbus.in/bus-tickets/katra-to-jammu,Katra (jammu and kashmir) to Jammu (j and k)
Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),13:00,14:30,01h 30m,399,3.7,,https://www.redbus.in/bus-tickets/katra-to-jammu,Katra (jammu and kashmir) to Jammu (j and k)
Lavish Travels,A/C Seater / Sleeper (2+2),14:40,04:35,13h 55m,455,3.0,50,https://www.redbus.in/bus-tickets/katra-to-jammu,Katra (jammu and kashmir) to Jammu (j and k)
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),15:10,17:15,02h 05m,463,3.5,,https://www.redbus.in/bus-tickets/katra-to-jammu,Katra (jammu and kashmir) to Jammu (j and k)
Mahadev Travels(mdvt),Volvo A/C Semi Sleeper (2+2),18:10,19:30,01h 20m,450,3.6,,https://www.redbus.in/bus-tickets/jammu-to-katra,Jammu (j and k) to Katra (jammu and kashmir)
Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),20:30,22:00,01h 30m,299,3.7,,https://www.redbus.in/bus-tickets/jammu-to-katra,Jammu (j and k) to Katra (jammu and kashmir)
Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),21:10,22:10,01h 00m,249,3.7,,https://www.redbus.in/bus-tickets/jammu-to-katra,Jammu (j and k) to Katra (jammu and kashmir)
